taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
COD_2107_7_NC_045512.2,AY.43,0.0,0.9491171003717472,Delta (B.1.617.2-like),0.923100,0.076900,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0
COD_2107_8_NC_045512.2,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2107_9_NC_045512.2,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2108_10_NC_045512.2,AY.43,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2108_1_NC_045512.2,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
COD_2108_2_NC_045512.2,B.1.351,0.0,1.0,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2108_3_NC_045512.2,A.28,0.0,1.0,,,,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,
COD_2108_4_NC_045512.2,B.1.621,0.0,1.0,Mu (B.1.621-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2108_5_NC_045512.2,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2108_6_NC_045512.2,AY.9.2,0.0,0.9729791099000908,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2108_8_NC_045512.2,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2108_9_NC_045512.2,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2110_10_NC_045512.2,AY.43,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2110_1_NC_045512.2,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
COD_2110_2_NC_045512.2,B.1.351,0.0,1.0,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2110_3_NC_045512.2,A.28,0.0,1.0,,,,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,
COD_2110_4_NC_045512.2,B.1.621,0.0,0.9432242990654206,Mu (B.1.621-like),0.963000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 26; Ref alleles 0; Amb alleles 1; Oth alleles 0
COD_2110_5_NC_045512.2,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2110_6_NC_045512.2,AY.9.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2110_8_NC_045512.2,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2110_9_NC_045512.2,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2112_10_NC_045512.2,AY.43,0.0,0.9806175343700698,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2112_1_NC_045512.2,B.1.1.7,0.0,0.9930988423864648,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
COD_2112_2_NC_045512.2,B.1.351,0.0,0.9944419742107603,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2112_3_NC_045512.2,A.28,0.0,0.9930988423864648,,,,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,
COD_2112_4_NC_045512.2,B.1.621,0.0,0.9930988423864648,Mu (B.1.621-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2112_5_NC_045512.2,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2112_6_NC_045512.2,None,,,,,,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,pangoLEARN lineage assignment AY.9.2 was not supported by scorpio
COD_2112_7_NC_045512.2,BA.1,0.0,0.9876902417188899,Probable Omicron (BA.1-like),0.741400,0.189700,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 43; Ref alleles 11; Amb alleles 2; Oth alleles 2; scorpio replaced lineage assignment B.1.1.318
COD_2112_8_NC_045512.2,AY.94,0.0,0.9995576199955762,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2112_9_NC_045512.2,AY.94,0.0,0.9883694922836055,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2113_10_NC_045512.2,AY.43,0.0,0.9913024085637824,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2113_1_NC_045512.2,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
COD_2113_2_NC_045512.2,B.1.351,0.0,1.0,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2113_3_NC_045512.2,A.28,0.0,1.0,,,,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,
COD_2113_4_NC_045512.2,B.1.621,0.0,1.0,Mu (B.1.621-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2113_5_NC_045512.2,P.1,0.0,1.0,Gamma (P.1-like),0.875000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2113_6_NC_045512.2,AY.9.2,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2113_8_NC_045512.2,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2113_9_NC_045512.2,AY.94,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2114_10_NC_045512.2,AY.43,0.0,0.8669839679358717,Delta (B.1.617.2-like),0.846200,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 2; Oth alleles 0
COD_2114_1_NC_045512.2,B.1.1.7,0.0,0.8987095203311419,Alpha (B.1.1.7-like),0.869600,0.043500,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 20; Ref alleles 1; Amb alleles 1; Oth alleles 1
COD_2114_2_NC_045512.2,B.1.351,0.0,0.9833670487750056,Beta (B.1.351-like),0.857100,0.071400,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 1; Oth alleles 0
COD_2114_3_NC_045512.2,A.28,0.0,0.9021844660194175,,,,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,
COD_2114_4_NC_045512.2,B.1.621,0.0,0.9261633428300095,Mu (B.1.621-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2114_5_NC_045512.2,P.1.15,0.0,0.8288451579492491,Gamma (P.1-like),0.750000,0.062500,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 2; Oth alleles 1
COD_2114_6_NC_045512.2,AY.9.2,0.0,0.8276308968377397,Delta (B.1.617.2-like),0.846200,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 2; Oth alleles 0
COD_2114_8_NC_045512.2,AY.94,0.0,0.9400046871338177,Delta (B.1.617.2-like),0.923100,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
COD_2114_9_NC_045512.2,AY.94,0.0,0.947650069799907,Delta (B.1.617.2-like),0.923100,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0
COD_2116_10_NC_045512.2,AY.43,0.0,0.9573536191793454,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2116_1_NC_045512.2,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
COD_2116_2_NC_045512.2,B.1.351,0.0,1.0,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
COD_2116_3_NC_045512.2,A.28,0.0,0.9937708565072303,,,,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,
COD_2116_4_NC_045512.2,B.1.621,0.0,1.0,Mu (B.1.621-like),0.963000,0.037000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 26; Ref alleles 1; Amb alleles 0; Oth alleles 0
COD_2116_5_NC_045512.2,P.1,0.0,0.9259083353122773,Gamma (P.1-like),0.812500,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 1; Oth alleles 2
COD_2116_6_NC_045512.2,AY.9.2,0.0,0.6851744186046511,Delta (B.1.617.2-like),0.846200,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 2; Oth alleles 0
COD_2116_8_NC_045512.2,B.1.617.2,0.0,0.99197682193002,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2116_9_NC_045512.2,AY.94,0.0,0.9851918330715728,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2121_10_NC_045512.2,AY.43,0.0,1.0,Delta (B.1.617.2-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0
COD_2121_1_NC_045512.2,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.913000,0.087000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 21; Ref alleles 2; Amb alleles 0; Oth alleles 0
COD_2121_2_NC_045512.2,B.1.351,0.0,1.0,Beta (B.1.351-like),0.857100,0.071400,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 1
COD_2121_3_NC_045512.2,A.28,0.0,1.0,,,,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,
COD_2121_4_NC_045512.2,B.1.621,0.0,1.0,Mu (B.1.621-like),1.000000,0.000000,PLEARN-v1.2.101,3.1.17,2021-11-25,v1.2.101,passed_qc,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 0; Oth alleles 0
